cve_mun,municipio,pob_total,pob_indigena,pob_afrodescendiente,viv,viv_internet,viv_computadoras,viv_celular,ind_rez_social,grad_rez_social,ind_margi,grad_margi,pobr,pobr_ext,pobr_mod,pob_vuln_carencias,pob_vuln_ingresos,pob_no_vuln,rez_educativo,pob_car_hogar,pob_car_salud,pob_car_seg_social,pob_car_ser_basicos,pob_car_alimentacion,pob_car_al_una,pon_car_al_tres,pob_bajo_linea_asist,pob_bajo_linea_min_asist,gini,tasa_ingresos,cama_hospital,cama_fuera_hospital,cama_rec_nac,consultorios,equipamento,medicos_otros,medicos_gen_esp_odont,otro_pers,otro_pers_prof,enfermeria_contac_paciente,enfermeria_otras,medicos_adiest,per_tecnico,total_elementos_salud,tasa_alfa_1524,localidades_por_mun,pob_de_3_a_5_anos,pob_de_6_a_11_anos,pob_de_8_a_14_anos,pob_de_15_anos_y_mas,pob_de_15_anos_y_mas_sin_escolaridad,pob_de_15_anos_y_mas_con_prim_incompleta,pob_de_15_anos_y_mas_con_sec_incompleta,pob_que_habla_lengua_indigena,pob_de_3_anos_y_mas_que_habla_alguna_lengua_indig_y_no_habla_espanol,pob_con_discapacidad,pob_de_3_a_5_anos_que_no_asiste_a_la_escuela,pob_de_6_a_11_anos_que_no_asiste_a_la_escuela,pob_de_12_a_14_anos_que_no_asiste_a_la_escuela,grado_promedio_de_escolaridad,sbasc,ovsde,ovsee,ovsae,ovpt,vhac,pl_5000,po2sm,lugar_que_ocupa_en_el_contexto_estatal,lugar_que_ocupa_en_el_contexto_nacional,escuelas_prees,alumnos_prees,docentes_prees,total_de_grupos_prescolar,grupos_multi_grado_prees,escuelas_prim,alumnos_prim,docentes_prim,nuevo_ingreso_prim,total_de_grupos_prim,grupos_multi_grado_prim,escuelas_sec,alumnos_sec,docentes_sec,nuevo_ingreso_sec,total_de_grupos_sec,grupos_multi_grado_sec,tasa_de_analfabetizacion,tasa_de_escolarizacion_prees,tasa_de_escolarizacion_prim,tasa_de_escolarizacion_sec,rezago_educativo,tasa_de_grupos_multigrado_prees,tasa_de_grupos_multigrado_prim,tasa_de_grupos_multigrado_sec,indice_de_dispersion_prees,indice_de_dispersion_prim,indice_de_dispersion_sec,clasificacion_escolaridad_prees,clasificacion_escolaridad_prim,clasificacion_escolaridad_sec,clasificacion_dispersion_educativa_prees,clasificacion_dispersion_educativa_prim,clasificacion_dispersion_educativa_sec,denue_density_per_1000,pct_semifijo,share_micro,share_small,share_medium,share_large,denue_num_estab,denue_num_fijos,denue_empleo_estimado,preescolar_o_k_nder_percentage,pct_pob_primaria,pct_pob_secundaria,preparatoria_o_bachillerato_general_percentage,bachillerato_tecnol_gico_o_normal_b_sica_percentage,estudios_t_cnicos_o_comerciales_con_prim_percentage,estudios_t_cnicos_o_comerciales_con_secu_percentage,estudios_t_cnicos_o_comerciales_con_prep_percentage,normal_con_primaria_o_secundaria_termina_percentage,normal_de_licenciatura_percentage,licenciatura_percentage,especialidad_percentage,maestr_a_percentage,doctorado_percentage,indice_carencia_compuesto,pct_hacinamiento,pct_agua_entubada,pct_drenaje,pct_piso_tierra,pct_uso_lena
20001,Abejones,841,815,1,217,17,17,92,0.815821,Medio,52.05193097,Alto,787,204,583,52,1,1,247,179,45,755,306,307,839,274,788,594,0.391157329,0.1654513354,0,2,0,2,0,0,1,0,0,1,0,2,0,8,99.5,1,41,90,132,610,87,121,16,768,50,43,4,1,3,6.95,52.6315789473684,0.121359223300971,1.09223300970874,0.121359223300971,13.4708737864078,24.537036895752,100.0,94.0476190476191,286,658,1,37,2,2,2,1,85,7,85,7,0,1,46,4,45,6,0,21.63934426,90.24390244,94.44444444,34.84848485,44.09836066,100.0,0.0,0.0,1.0,1.0,1.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,78.2312925170068,0.0,88.40579710144928,11.594202898550725,0.0,0.0,69,69,271.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.44700460829493,3.23,0.46,23.04,70.51,0.0
20002,Acatlán de Pérez Figueroa,45167,8548,316,12859,3700,1715,10141,0.066739,Bajo,52.95175431,Medio,23820,7438,16381,11000,1214,4058,12609,5750,13982,27588,23081,11201,34820,19114,25034,11088,0.3915266693,0.1395936633,0,0,0,10,0,0,12,12,1,28,0,3,6,72,97.6,129,2649,4908,5705,32800,4174,5879,1320,4726,199,3467,973,184,208,7.33,50.3439457977988,4.00859776635348,1.13233469243042,8.58447083850381,8.51134550611594,27.4021072387695,70.4098124737087,88.4157177647601,350,867,55,1890,125,123,37,67,4383,262,4325,276,109,39,2373,158,2372,148,9,12.79878049,71.34767837,89.30317848,41.59509202,34.74695122,30.08130081,39.49275362,6.081081081,2.345454545,1.925373134,3.307692308,Medio,Alto,Bajo,Bajo,Bajo,Medio,37.67660910518053,1.6203703703703705,94.9074074074074,4.976851851851852,0.0,0.1157407407407407,1728,1700,6704.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.70915312232677,8.72,5.52,5.44,78.87,0.0
20003,Asunción Cacalotepec,2547,2504,0,794,43,54,202,1.873466,Muy alto,49.94521128,Alto,2303,885,1418,191,31,23,816,778,597,1880,2175,198,2494,1218,2334,1692,0.3761566679,0.1934806655,0,1,0,1,0,0,0,0,0,3,0,1,0,6,99.7,12,137,261,338,1859,271,355,50,2285,512,121,31,6,7,6.73,56.0043080236941,1.2764260071799,3.3905065815716,7.77822098125249,24.8105305145592,27.2040309906006,100.0,90.4761904761905,160,344,5,144,7,7,4,7,274,20,273,28,18,3,108,9,108,9,0,20.71005917,105.1094891,104.9808429,31.95266272,42.49596557,57.14285714,64.28571429,0.0,2.4,1.714285714,4.0,Alto,Alto,Bajo,Bajo,Bajo,Medio,40.019762845849804,7.407407407407407,92.5925925925926,7.407407407407407,0.0,0.0,81,75,297.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,31.43576826196473,3.65,8.31,75.06,70.15,0.0
20004,Asunción Cuyotepeji,1107,3,15,342,60,47,118,-0.158009,Bajo,54.57218623,Medio,701,175,526,275,53,79,290,148,311,789,444,160,975,353,754,355,0.390389343,0.1576126665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,5,59,101,123,831,73,134,38,2,0,114,9,1,5,7.79,46.0890493381468,3.82513661202186,0.63752276867031,0.63752276867031,5.55555555555556,20.353982925415,100.0,87.7450980392157,476,1278,1,31,2,2,0,1,112,6,112,6,0,1,41,3,41,3,0,8.303249097,52.54237288,110.8910891,33.33333333,29.00120337,0.0,0.0,0.0,5.0,5.0,5.0,Medio,Alto,Bajo,Medio,Medio,Medio,81.72043010752688,5.2631578947368425,92.10526315789474,7.894736842105263,0.0,0.0,76,72,270.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.53216374269006,5.85,1.46,10.23,80.12,0.0
20005,Asunción Ixtaltepec,15261,10406,723,4828,1409,1013,3733,-0.494904,Bajo,56.00716732,Bajo,4615,678,3937,6819,337,3136,3607,1274,3835,8125,5765,4271,11434,4923,4952,1128,0.384962002,0.1373403321,0,5,0,8,0,0,7,2,2,13,0,0,1,38,97.3,75,648,1374,1625,11999,1353,1816,263,6514,101,1178,84,32,31,8.48,41.8871488921351,1.31387825168361,0.996962894493596,2.4032747920243,3.34741846031956,20.2310962677002,50.0950134329336,68.7455954897815,529,1660,17,628,34,37,12,20,1302,87,1279,96,23,8,541,49,535,39,0,11.375948,96.91358025,94.75982533,33.29230769,28.70239187,32.43243243,23.95833333,0.0,4.411764706,3.75,9.375,Alto,Alto,Bajo,Medio,Medio,Alto,51.45013905442987,2.0592020592020592,94.33719433719432,5.534105534105534,0.1287001287001287,0.0,777,761,2945.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,16.872410936205466,6.3,1.82,2.55,73.7,0.0
20006,Asunción Nochixtlán,20464,4961,685,5474,1298,1166,4456,-0.050485,Bajo,54.42350551,Medio,14952,4364,10587,2760,673,1315,3016,3208,8726,15444,9572,3303,17712,7045,15625,9668,0.3943980038,0.1344143326,13,11,3,17,5,1,51,41,9,90,1,2,12,256,98.9,71,1308,2411,2947,14312,748,1360,441,2237,53,1247,229,53,71,9.17,33.1801794970359,0.989367985823981,3.11084859224257,11.9117936601693,12.5762945461705,31.2653217315674,22.5420250195465,82.0863309352518,461,1235,21,912,56,56,16,26,2435,124,2420,127,35,11,1290,62,1288,61,4,6.057853549,69.72477064,100.9954376,43.77332881,18.64169927,28.57142857,27.55905512,6.557377049,3.380952381,2.730769231,6.454545455,Medio,Alto,Bajo,Medio,Bajo,Alto,140.6351263771873,4.493087557603687,94.23963133640552,5.414746543778802,0.3456221198156682,0.0,2604,2487,10541.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,23.80708805261235,8.22,9.43,25.36,76.03,0.0
20007,Asunción Ocotlán,2395,2362,46,769,125,48,548,2.176115,Muy alto,46.27933857,Muy alto,2003,986,1017,380,4,10,1304,1452,1038,1849,1986,613,2383,1957,2007,1133,0.3713843326,0.1576999985,0,0,0,1,0,0,1,0,0,2,0,2,0,6,99.4,2,113,209,238,1878,454,560,66,1840,265,235,54,0,10,4.76,75.346112886049,2.22222222222222,1.84486373165618,5.9538784067086,54.6750524109015,27.5097789764404,100.0,95.8874458874459,27,85,1,67,3,3,0,2,204,8,204,8,1,1,85,8,85,6,0,31.57614483,59.2920354,97.6076555,35.71428571,64.90947817,0.0,12.5,0.0,2.0,1.0,2.0,Medio,Alto,Bajo,Bajo,Bajo,Bajo,60.0,1.96078431372549,97.38562091503267,2.6143790849673203,0.0,0.0,153,150,503.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,22.52275682704812,4.81,5.33,58.13,44.34,0.0
20008,Asunción Tlacolulita,734,119,28,267,10,16,139,0.324694,Medio,52.96040975,Medio,517,129,388,176,20,21,248,187,170,501,421,83,693,279,537,242,0.3529963394,0.174878662,0,1,0,2,0,0,0,0,0,2,0,2,0,7,98.4,2,24,73,85,575,42,159,28,63,1,87,4,10,5,6.67,63.8111888111888,2.58855585831063,2.72479564032698,2.45231607629428,12.6702997275204,16.4179096221924,100.0,93.6254980079681,352,869,2,23,2,2,2,2,221,14,221,14,3,2,42,5,42,6,0,8.695652174,95.83333333,302.739726,49.41176471,41.2173913,100.0,21.42857143,0.0,1.0,1.0,1.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,68.60158311345647,0.0,96.15384615384616,3.8461538461538463,0.0,0.0,52,52,190.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.700374531835205,7.49,2.62,3.37,85.02,0.0
20009,Ayotzintepec,6857,5672,30,1976,192,109,1213,0.449867,Medio,52.36323237,Alto,6459,3108,3352,280,101,20,2068,1273,1006,6232,4114,4145,6739,4114,6560,4992,0.3882286648,0.1390566677,0,0,0,1,0,0,1,0,0,2,0,0,0,4,96.0,6,461,915,1005,4722,522,745,202,3632,221,407,130,22,34,6.72,59.7033898305085,1.03785996199386,1.21327291331677,7.29425522584418,8.44905715538664,29.4238681793213,100.0,94.1798941798942,309,734,7,348,19,19,4,7,999,46,985,46,7,4,410,28,403,24,0,12.72765777,75.48806941,109.1803279,40.7960199,32.78271919,21.05263158,15.2173913,0.0,0.8571428571,0.8571428571,1.5,Medio,Alto,Bajo,Bajo,Bajo,Bajo,52.37961137707688,1.075268817204301,96.50537634408602,3.4946236559139785,0.0,0.0,372,368,1261.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,26.60931174089069,9.46,2.43,31.53,89.63,0.0
20010,El Barrio de la Soledad,13474,1550,499,4300,1370,1248,3568,-0.856314,Muy bajo,56.3840902,Bajo,3357,670,2688,6029,483,4639,2826,1189,4716,5692,3601,2834,9386,3423,3841,1059,0.3876683315,0.1405316666,0,2,0,2,0,0,2,1,0,4,0,1,1,13,99.1,56,549,1263,1472,10556,630,1270,229,587,2,872,85,41,32,9.4,33.8703563305534,1.45519340708293,0.601380948845497,2.24218575989309,1.48489123171728,14.7506923675537,100.0,74.5309951060359,535,1767,14,396,31,32,11,22,1561,95,1557,108,24,5,583,35,578,27,0,6.119742327,72.13114754,123.594616,39.60597826,20.32019704,34.375,22.22222222,0.0,4.0,2.545454545,11.2,Medio,Alto,Bajo,Medio,Bajo,Alto,28.375253976038675,2.469135802469136,88.88888888888889,8.88888888888889,1.9753086419753083,0.2469135802469135,405,395,2727.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,15.558139534883722,6.19,1.42,1.56,68.63,0.0
20011,Calihualá,1402,682,16,320,13,16,104,0.821549,Medio,49.43303324,Alto,1171,553,618,209,7,17,568,293,291,1146,1053,752,1380,887,1177,723,0.41056934,0.1556183323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4,5,101,158,196,939,203,194,49,553,84,140,29,3,5,5.49,67.8038379530917,8.23615160349854,1.89504373177843,4.81049562682216,11.1516034985423,35.9882011413574,100.0,93.0817610062893,123,277,2,61,3,3,1,3,144,10,144,15,1,2,76,7,76,4,0,23.53567625,60.3960396,91.13924051,38.7755102,49.4142705,33.33333333,6.666666667,0.0,2.5,1.666666667,2.5,Medio,Alto,Bajo,Bajo,Bajo,Bajo,52.45346869712352,3.225806451612903,95.16129032258064,4.838709677419355,0.0,0.0,62,60,213.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,24.5625,5.62,4.38,27.81,85.0,0.0
20012,Candelaria Loxicha,11166,8863,289,2464,76,167,1752,1.768702,Alto,46.43785395,Muy alto,9457,4999,4458,1496,39,179,4420,6117,4663,9309,9435,3898,10953,8454,9496,5834,0.4032776654,0.1140083348,0,0,0,2,0,0,2,0,0,5,0,1,0,10,95.2,81,898,1715,1931,6911,1335,1295,310,6256,496,628,473,80,179,6.06,62.1218700246056,1.3410134101341,8.50508505085051,17.2171721717217,25.8662586625866,51.8397369384766,100.0,87.5564929195541,31,91,23,553,37,43,19,37,1812,102,1805,113,46,16,616,37,612,38,11,20.87975691,61.58129176,105.6559767,31.90056965,44.10360295,44.18604651,40.7079646,28.94736842,3.52173913,2.189189189,5.0625,Medio,Alto,Bajo,Medio,Bajo,Alto,62.60123868508813,4.109589041095891,95.4337899543379,4.566210045662101,0.0,0.0,657,630,2181.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,27.402597402597404,21.19,16.03,27.03,72.77,0.0
20013,Ciénega de Zimatlán,3043,59,96,896,524,215,749,-0.583268,Bajo,55.19314276,Bajo,2113,273,1840,702,90,139,915,433,886,2361,571,276,2815,662,2203,809,0.3699700038,0.1514070009,0,0,0,3,0,0,4,1,1,3,0,1,0,13,97.5,6,138,299,342,2345,183,508,109,34,0,267,53,3,9,7.86,49.8293515358362,0.0985869208018403,0.624383831744988,0.492934604009201,12.0604666447585,10.7142858505249,100.0,84.2531272994849,505,1443,1,52,4,4,1,2,395,19,378,19,0,1,125,5,125,6,0,7.590618337,37.68115942,132.1070234,36.5497076,33.90191898,25.0,0.0,0.0,6.0,3.0,6.0,Bajo,Alto,Bajo,Alto,Bajo,Alto,99.59349593495936,2.7210884353741496,94.21768707482993,5.782312925170068,0.0,0.0,294,286,1059.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,17.901785714285715,1.0,0.45,2.57,85.49,0.0
20014,Ciudad Ixtepec,28082,11435,1384,8593,4278,2796,7698,-0.756319,Muy bajo,57.53812814,Muy bajo,7488,1085,6403,9404,1202,6829,3891,3226,8444,12737,5653,4667,16892,6409,8690,1920,0.3441806634,0.167858998,30,9,9,21,6,3,53,70,9,84,6,3,17,320,99.7,42,1469,2697,3325,21370,1504,1948,548,5138,58,2627,171,81,65,9.67,31.0355105191478,0.909611803466552,0.698324022346369,2.00186219739292,4.90975504941985,23.9757213592529,7.36058685278826,68.263127524524,557,2052,21,1238,86,85,10,22,2535,140,2533,140,65,6,1146,74,1146,57,0,6.49508657,84.27501702,93.99332592,34.46616541,18.1750117,11.76470588,46.42857143,0.0,2.0,1.909090909,7.0,Alto,Alto,Bajo,Bajo,Bajo,Alto,98.40881272949817,3.3404406538734897,91.4001421464108,7.924662402274342,0.6041222459132907,0.0710732054015636,2814,2720,13387.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,17.395554521121845,9.98,1.9,1.78,73.32,0.0
20015,Coatecas Altas,5356,3425,6,1214,309,22,762,2.010036,Muy alto,46.8164476,Muy alto,5096,2703,2393,249,10,3,2664,1976,1525,4609,4518,1177,5345,3700,5106,3741,0.3761159976,0.155561503,0,0,0,1,0,0,0,0,0,2,0,1,0,4,97.9,18,348,609,724,3769,1146,784,119,2868,167,526,113,12,57,4.5,75.3250198991775,5.45182972367438,1.00821508588499,14.4884241971621,22.890216579537,42.5742568969727,100.0,97.4279033515199,33,97,11,300,21,23,9,12,1565,80,1565,80,51,5,312,17,312,19,0,30.51207217,86.20689655,256.9786535,43.09392265,54.47068188,39.13043478,63.75,0.0,1.636363636,1.5,3.6,Alto,Alto,Bajo,Bajo,Bajo,Medio,60.128550694588434,1.3793103448275863,96.55172413793105,3.4482758620689653,0.0,0.0,290,286,988.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,33.57495881383856,13.01,16.8,62.11,75.95,0.0
20016,Coicoyán de las Flores,9563,9544,11,1677,70,29,266,3.30464,Muy alto,42.70356491,Muy alto,9500,7878,1622,59,7,0,5188,6360,1543,8530,8923,4762,9560,8333,9507,8923,0.4169750015,0.1250539993,0,0,0,5,0,0,1,0,0,6,0,0,1,13,99.1,21,755,1606,1985,5678,2298,950,266,8584,3625,185,400,149,248,3.89,80.3911205073996,5.57494975140167,6.73860150216862,1.93589336718502,41.2355865862689,60.7121315002441,100.0,93.2473910374463,5,30,14,538,34,34,4,21,1971,126,1971,126,6,9,544,24,544,27,1,42.69108841,71.25827815,122.7272727,27.40554156,64.10707996,11.76470588,4.761904762,3.703703704,1.5,1.0,2.333333333,Medio,Alto,Bajo,Bajo,Bajo,Bajo,26.268115942028984,0.3831417624521073,97.70114942528735,2.2988505747126435,0.0,0.0,261,260,857.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,34.63327370304114,37.33,2.33,72.57,60.82,0.12
20017,La Compañía,3607,57,26,1066,59,27,489,1.031368,Alto,49.5829311,Alto,3100,1176,1924,481,14,14,1425,1198,986,3026,2754,819,3581,2185,3114,1745,0.3522583346,0.1846650044,0,0,0,2,1,0,2,0,0,4,0,0,0,9,98.6,12,207,397,442,2647,392,625,90,21,0,426,52,6,23,5.73,66.0748016622592,1.49833518312986,1.83129855715871,14.4284128745838,17.1198668146504,36.1661949157715,100.0,96.9439728353141,137,296,7,293,20,20,4,9,483,32,478,33,15,6,215,19,215,19,0,18.70041556,141.5458937,121.6624685,48.64253394,45.71212694,20.0,45.45454545,0.0,1.714285714,1.333333333,2.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,10.99554234769688,2.702702702702702,83.78378378378379,16.216216216216218,0.0,0.0,37,36,173.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,29.19324577861163,8.26,13.51,41.28,82.93,0.0
20018,Concepción Buenavista,752,30,0,237,29,11,155,0.416116,Medio,52.26757949,Alto,571,179,392,147,13,21,282,153,128,569,417,180,718,298,584,326,0.3941383262,0.1519166678,0,0,0,1,0,0,1,0,0,1,0,0,0,3,99.0,8,48,80,104,543,19,199,15,8,0,123,8,0,8,6.31,64.8250460405157,4.38829787234043,2.26063829787234,5.45212765957447,7.31382978723404,31.2236289978027,100.0,94.0972222222222,304,720,3,55,6,8,5,5,88,8,85,17,6,1,20,3,18,3,0,8.287292818,114.5833333,110.0,19.23076923,47.69797422,62.5,35.29411765,0.0,2.666666667,1.6,8.0,Alto,Alto,Bajo,Bajo,Bajo,Alto,57.28518057285181,0.0,95.65217391304348,4.3478260869565215,0.0,0.0,46,46,160.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,21.60337552742616,7.59,5.91,8.86,85.65,0.0
20019,Concepción Pápalo,2754,1881,376,860,47,33,454,0.68511,Medio,51.34761815,Alto,2564,951,1613,106,56,29,1195,641,557,2085,1262,742,2670,1183,2620,2008,0.3623496691,0.1430869997,0,0,0,2,0,0,2,1,0,2,0,1,0,8,99.0,19,119,301,376,2055,199,732,58,1054,13,323,33,8,12,5.65,70.4822211397954,0.476539589442815,0.476539589442815,0.329912023460411,19.3548387096774,30.0117225646973,100.0,96.0140679953107,234,527,5,139,10,10,3,7,187,16,186,16,10,7,170,17,169,15,2,18.58880779,116.8067227,62.12624585,45.21276596,57.03163017,30.0,62.5,13.33333333,3.8,2.714285714,2.714285714,Alto,Medio,Bajo,Medio,Bajo,Bajo,20.10906612133606,5.084745762711864,94.91525423728814,5.084745762711864,0.0,0.0,59,56,216.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,20.97674418604651,3.14,0.47,23.26,78.02,0.0
20020,Constancia del Rosario,4847,3257,58,1059,140,147,717,0.96141,Medio,49.48343045,Alto,3799,2083,1716,796,35,219,1815,2043,762,4024,3445,2242,4595,3123,3833,2534,0.4953686595,0.096178335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7,13,348,729,935,3028,854,381,122,2777,704,332,110,64,70,6.36,59.2140026420079,1.28529287821323,2.275600505689,0.906026127265065,20.7753898019385,42.9383888244629,100.0,76.9730733519034,128,285,6,540,40,40,4,7,875,46,873,50,14,3,499,21,494,21,0,30.48216645,155.1724138,120.0274348,53.36898396,47.09379128,10.0,28.0,0.0,2.166666667,1.857142857,4.333333333,Alto,Alto,Medio,Bajo,Bajo,Medio,27.65093860984272,1.834862385321101,88.9908256880734,11.009174311926603,0.0,0.0,109,107,459.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,20.05665722379603,21.53,0.94,4.44,73.37,0.0
20021,Cosolapa,14488,1204,120,4149,1067,702,3437,-0.29893,Bajo,54.56279646,Medio,7370,1991,5379,3432,553,1596,3465,1908,5104,8608,6114,3116,10802,5336,7923,3506,0.3740496735,0.1615990003,0,0,0,5,0,0,7,10,1,14,1,1,2,41,92.5,32,777,1583,1823,10542,1178,1507,392,494,13,906,326,67,69,8.06,43.0360531309298,3.01829056262605,1.10577926142291,3.89456846790458,8.0325474650532,28.6411323547363,42.5386526780784,85.4741684359519,473,1274,14,441,31,32,9,20,1316,80,1315,80,48,10,774,55,773,51,2,10.14987668,56.75675676,83.13329122,42.45748766,28.16353633,28.125,60.0,3.921568627,2.285714286,1.6,3.2,Medio,Alto,Bajo,Bajo,Bajo,Medio,47.40890177783382,1.0638297872340423,95.47872340425532,3.98936170212766,0.3989361702127659,0.1329787234042553,752,744,3317.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,21.92817546396722,9.93,5.25,14.87,79.59,0.0
20022,Cosoltepec,803,261,54,296,13,14,111,0.065971,Bajo,53.55730841,Medio,609,189,420,105,44,44,187,121,192,379,512,291,714,292,654,416,0.4035679996,0.1664643337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9,10,19,71,109,629,45,113,7,150,0,94,4,2,3,7.66,45.3100158982512,6.57894736842105,2.5,6.05263157894737,5.52631578947368,17.2297306060791,100.0,95.0226244343891,406,1025,2,24,2,2,2,3,76,7,76,7,7,2,39,5,39,6,0,5.405405405,126.3157895,107.0422535,35.77981651,24.48330684,100.0,100.0,0.0,5.0,3.333333333,5.0,Alto,Alto,Bajo,Medio,Medio,Medio,74.12587412587412,0.0,94.33962264150944,5.660377358490566,0.0,0.0,53,53,206.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,23.716216216216218,6.08,5.41,25.34,81.76,0.0
